"Sample","Latitude_WGS84","Longitude_WGS84","[unassigned] Euheterodonta","Acanthochitonidae","Acaulidae","Acidostomatidae","Acinetosporaceae","Aclididae","Acoetidae","Acrocirridae","Acteonidae","Actiniaria","Actiniidae","Actinostolidae","Adeonidae","Aegidae","Aegiridae","Aeolidiidae","Aequoreidae","Aeteidae","Aglaopheniidae","Akanthophoreidae","Akeridae","Alcyonacea","Alcyonidiidae","Alcyoniidae","Alpheidae","Ammotheidae","Ampeliscidae","Ampharetidae","Amphilochidae","Amphinomidae","Amphipoda","Amphiporidae","Amphiuridae","Ampithoidae","Anarthruridae","Ancorinidae","Animalia","Annectocymidae","Annelida","Anomalodesmata","Anomiidae","Antedonidae","Anthoathecata","Anthozoa","Anthuridae","Antroporidae","Aoridae","Aphroditidae","Apistobranchidae","Aplysiidae","Aporrhaidae","Apseudidae","Arachnidiidae","Archaeobalanidae","Arcidae","Arcoida","Arcticidae","Arcturidae","Arenicolidae","Argissidae","Aristiidae","Arminidae","Arthropoda","Ascidiacea","Ascidicolidae","Ascidiidae","Aspidosiphonidae","Astartidae","Asteriidae","Asterinidae","Asteroidea","Astropectinidae","Astrorhizidae","Atelecyclidae","Atyidae","Atylidae","Austrobalanidae","Axiidae","Axinellidae","Baeriidae","Balanidae","Barentsiidae","Basterotiidae","Bathyporeiidae","Beaniidae","Biemnidae","Bitectiporidae","Bivalvia","Bodotriidae","Bolivinitidae","Bonelliidae","Bopyridae","Bougainvilliidae","Brachiopoda","Branchiostomatidae","Brissidae","Bryocryptellidae","Bryozoa","Bubaridae","Buccinidae","Bugulidae","Buskiidae","Cadlinidae","Caecidae","Calcarea","Callianassidae","Calliopiidae","Calliostomatidae","Callipallenidae","Callochitonidae","Calloporidae","Calycidorididae","Calyptraeidae","Camarodonta","Campanulariidae","Campanulinidae","Cancridae","Candidae","Canuellidae","Capitellidae","Capneidae","Caprellidae","Capulidae","Cardiidae","Caryophylliidae","Caudofoveata","Cellariidae","Celleporidae","Cephalaspidea","Cephalothricidae","Cephalotrichidae","Cercyridae","Ceriantharia","Cerianthidae","Cerithiidae","Cerithiopsidae","Chaetodermatida","Chaetodermatidae","Chaetopteridae","Chalinidae","Cheiloporinidae","Cheilostomatida","Cheirocratidae","Chilopoda","Chordariaceae","Chorizoporidae","Chrysopetalidae","Cionidae","Cirolanidae","Cirratulidae","Clathrinida","Clathrinidae","Clathurellidae","Clavelinidae","Clavoporidae","Clavulariidae","Clionaidae","Clionidae","Clitellata","Cnidaria","Collembola","Colletteidae","Colomastigidae","Comesomatidae","Corbulidae","Cordylophoridae","Corellidae","Corophiidae","Corymorphidae","Corynidae","Corystidae","Cossuridae","Crangonidae","Craniidae","Crellidae","Cressidae","Cribrilinidae","Crinoidea","Crisiidae","Cryptosulidae","Ctenodrilidae","Ctenostomatida","Cucumariidae","Cumacea","Cuspidariidae","Cyclostomatida","Cylichnidae","Cylindroleberididae","Cyproideidae","Dajidae","Darwinellidae","Decapoda","Demospongiae","Dendrochirotida","Dendronotidae","Dentaliidae","Depastridae","Desmarestiaceae","Desmosomatidae","Dexaminidae","Diadumenidae","Diaphanidae","Diastoporidae","Diastylidae","Diazonidae","Dictyonellidae","Dictyotaceae","Didemnidae","Diogenidae","Diplopeltidae","Diplopoda","Discodorididae","Donacidae","Dondersiidae","Dorididae","Dorvilleidae","Dotidae","Drepanophoridae","Dulichiidae","Dysideidae","Echinasteridae","Echinidae","Echinocyamidae","Echinodermata","Echinoidea","Echiuridae","Ectocarpaceae","Edwardsiidae","Electridae","Elphidiidae","Embletoniidae","Enchytraeidae","Endeidae","Enteropneusta","Entoprocta","Epialtidae","Epimeriidae","Epistomiidae","Epitoniidae","Epizoanthidae","Eriopisidae","Erpobdellidae","Erycinidae","Escharellidae","Escharinidae","Esperiopsidae","Eubranchidae","Eucrateidae","Eudendriidae","Eulimidae","Eunicida","Eunicidae","Euphausiacea","Euphausiidae","Euphrosinidae","Euryleptidae","Eusiridae","Exochellidae","Fabriciidae","Facelinidae","Farrellidae","Fecampiidae","Fissurellidae","Flabelligeridae","Flabellinidae","Flustrellidridae","Flustridae","Folliculinidae","Foraminifera","Fucaceae","Funiculinidae","Gaimardiidae","Galatheidae","Galeommatidae","Gammarellidae","Gammaridae","Gastrochaenidae","Gastropoda","Geodiidae","Glossidae","Glyceridae","Glycymerididae","Gnathiidae","Golfingiidae","Gonactiniidae","Goneplacidae","Goniadidae","Goniodorididae","Grantiidae","Halacaridae","Halcampidae","Halcampoididae","Haleciidae","Halichondriidae","Halisarcidae","Haloclavidae","Halopterididae","Haminoeidae","Hancockiidae","Hanleyidae","Haplopomidae","Harpacticoida","Harrimaniidae","Haustoriidae","Hedylopsidae","Hemiasterellidae","Hemichordata","Hermaeidae","Heroidae","Hesionidae","Hiatellidae","Hippolytidae","Hippoporidridae","Hippothoidae","Holognathidae","Holothuriidae","Holothuroidea","Holozoidae","Horaiclavidae","Hormathiidae","Horneridae","Hydractiniidae","Hydrobiidae","Hydrozoa","Hygromiidae","Hymedesmiidae","Hyperiidae","Hypophorellidae","Idoteidae","Immergentiidae","Inachidae","Ionidae","Iphimediidae","Iravadiidae","Isaeidae","Ischnochitonidae","Ischyroceridae","Isopoda","Janiridae","Kelliidae","Kirchenpaueriidae","Kishinouyeidae","Lacernidae","Lacydoniidae","Lafoeidae","Lampropidae","Lanceoporidae","Laomediidae","Lasaeidae","Lepetidae","Lepidochitonidae","Lepidopleurida","Leptocheliidae","Leptochitonidae","Leptocytheridae","Leptognathiidae","Leptoplanidae","Leptothecata","Leuconidae","Leucosiidae","Leucosoleniidae","Leucothoidae","Lichenoporidae","Liljeborgiidae","Limapontiidae","Limidae","Limifossoridae","Limnoriidae","Limopsidae","Lineidae","Littorinidae","Lomanotidae","Longipediidae","Lophogastridae","Lottiidae","Lovenellidae","Loveniidae","Loxosomatidae","Lucernariidae","Lucinidae","Luidiidae","Lumbrineridae","Lyonsiidae","Lysianassidae","Mactridae","Maeridae","Magelonidae","Majidae","Malacobdellidae","Malacostraca","Maldanidae","Mangeliidae","Megaluropidae","Melitidae","Melphidippidae","Membraniporidae","Mesodesmatidae","Metridiidae","Meyliidae","Microcionidae","Microhedylidae","Microparasellidae","Microporellidae","Microporidae","Microprotopidae","Mitrocomidae","Molgulidae","Mollusca","Monogenea","Montacutidae","Mopaliidae","Munididae","Munnidae","Munnopsidae","Murchisonellidae","Muricidae","Mycalidae","Myidae","Myodocopida","Mysida","Mysidacea","Mysidae","Mytilidae","Mytiloida","Myxillidae","Myzostomidae","Nannastacidae","Nassariidae","Naticidae","Nebaliidae","Nebaliopsididae","Nematoda","Nemertea","Nemertea incertae sedis","Neogastropoda","Neoleptonidae","Neomeniidae","Nephropidae","Nephtyidae","Nereicolidae","Nereididae","Noetiidae","Nolellidae","Nuculanidae","Nuculidae","Nudibranchia","Nuuanuidae","Nymphonidae","Oceaniidae","Ochlesidae","Oedicerotidae","Oenonidae","Oerstediidae","Onchidorididae","Oncholaimidae","Oncousoeciidae","Onuphidae","Opheliidae","Ophiactidae","Ophiocomidae","Ophiotrichidae","Ophiurida","Ophiuridae","Ophiuroidea","Opisidae","Orbiniidae","Oregoniidae","Oscarellidae","Ostracoda","Ostreidae","Ostreoida","Ovulidae","Oweniidae","Paguridae","Palaemonidae","Pandalidae","Pandeidae","Pandoridae","Paramunnidae","Paraonidae","Paratanaoidea incertae sedis","Parazoanthidae","Pardaliscidae","Parechinidae","Pasiphaeidae","Patellidae","Pectinariidae","Pectinidae","Pectinoida","Pedicellinidae","Peltidiidae","Peltogastridae","Penetrantiidae","Pennatulacea","Pennatulidae","Periplomatidae","Perophoridae","Phaeophyceae","Pharidae","Phascolionidae","Phascolosomatidae","Phasianellidae","Phialellidae","Phidoloporidae","Philinidae","Philomedidae","Pholadidae","Pholoidae","Phoronida","Photidae","Phoxichilidiidae","Phoxocephalidae","Phyllodocida","Phyllodocidae","Phyllophoridae","Pilargidae","Pilumnidae","Pinnidae","Pinnotheridae","Pirimelidae","Piscicolidae","Plagioeciidae","Plakobranchidae","Planorbulinidae","Platyhelminthes","Plehniidae","Pleioplanidae","Pleurobranchidae","Pleustidae","Plexauridae","Plumulariidae","Podoceridae","Podocopida","Poecilochaetidae","Poecilosclerida","Polybiidae","Polyceridae","Polychaeta","Polycitoridae","Polycladida","Polyclinidae","Polygordiidae","Polymastiidae","Polynoidae","Polyplacophora","Porcellanidae","Porifera","Portunidae","Priapulida","Priapulidae","Processidae","Proctonotidae","Propeamussiidae","Protodrilidae","Protodriloididae","Pruvotinidae","Psammobiidae","Psammodrilidae","Pseudococculinidae","Pseudocumatidae","Pseudotanaidae","Pseudovermidae","Psolidae","Ptychoderidae","Pulsellidae","Pycnogonida","Pycnogonidae","Pyramidellidae","Pyrgomatidae","Pyuridae","Raphitomidae","Raspailiidae","Retusidae","Rhabdopleuridae","Rhizoridae","Rhopalomeniidae","Rissoidae","Romancheinidae","Rosalinidae","Rotaliidae","Runcinidae","Sabellariidae","Sabellida","Sabellidae","Saccocirridae","Sacoglossa","Sagartiidae","Sargassaceae","Sarsiellidae","Scalibregmatidae","Scalpellidae","Scaphandridae","Scaphopoda","Schizoporellidae","Scleractinia","Sclerodactylidae","Scopelocheiridae","Scrupariidae","Semelidae","Sepiolidae","Serpulidae","Sertulariidae","Sessilia","Setosellidae","Siboglinidae","Sigalionidae","Sipuncula","Sipunculidae","Skeneidae","Skeneopsidae","Smittinidae","Solasteridae","Solecurtidae","Solenidae","Solenoceridae","Solenogastres","Spatangidae","Spatangoida","Spathiporidae","Sphacelariaceae","Sphaerodoridae","Sphaeromatidae","Spintheridae","Spionida","Spionidae","Spirastrellidae","Squillidae","Stauromedusae","Staurozoa","Stegocephalidae","Stelligeridae","Stenothoidae","Sternaspidae","Stichasteridae","Stomachetosellidae","Stomatopoda","Stomatoporidae","Strongylocentrotidae","Styelidae","Suberitidae","Sycettidae","Syllidae","Synaptidae","Synopiidae","Tanaellidae","Tanaidacea","Tanaididae","Tanaissuidae","Tanaopsidae","Tateidae","Tellinidae","Terebellida","Terebellidae","Terebratulida","Tergipedidae","Tethyidae","Tetrastemmatidae","Thalassinidae","Thiidae","Thoridae","Thraciidae","Thyasiridae","Tiarannidae","Tiaropsidae","Timeidae","Tofanellidae","Tomopteridae","Tornidae","Trachyleberididae","Trematoda","Trichobranchidae","Tricladida","Triphoridae","Tripyloididae","Triticellidae","Tritoniidae","Triviidae","Trochidae","Trypostegidae","Tubificidae","Tubulanidae","Tubulariidae","Tubuliporidae","Tunicata","Turbinoliidae","Turridae","Turritellidae","Typhlotanaidae","Umbonulidae","Unciolidae","Ungulinidae","Upogebiidae","Uristidae","Urothoidae","Velutinidae","Veneridae","Veneroida","Verrucidae","Vesiculariidae","Virgulariidae","Walkeriidae","Xanthidae","Yoldiidae"
NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
